<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,D,14/04/16,00:00:00,78.3100000,79.1900000,77.0100000,78.6300000,3640100
AFLT,D,15/04/16,00:00:00,77.9400000,79.5000000,77.6100000,78.0000000,2906800
AFLT,D,18/04/16,00:00:00,77.0900000,77.9200000,76.2100000,76.6800000,3372900
AFLT,D,19/04/16,00:00:00,77.1900000,80.4800000,77.1000000,77.6200000,4742500
AFLT,D,20/04/16,00:00:00,77.9100000,78.6400000,76.7000000,77.2600000,6023300
AFLT,D,21/04/16,00:00:00,78.0000000,78.6900000,74.2000000,74.8000000,4821300
AFLT,D,22/04/16,00:00:00,75.1500000,78.2800000,75.0500000,78.2100000,6804800
AFLT,D,25/04/16,00:00:00,78.2100000,78.5900000,76.1100000,76.2800000,3315300
AFLT,D,26/04/16,00:00:00,76.2500000,76.5900000,75.1600000,75.1600000,5632700
AFLT,D,27/04/16,00:00:00,75.3000000,76.5300000,74.8000000,75.0000000,4171400
